GenerationID,Generation,SireGenID,DamGenID,Sex,Wild,Recovery,Cross_type,DateSpawned,MonthSpawned,YearSpawned,PC,Notes,Domestication_Index,Tank_MF,OffspringDI,Recovery_WithMorts,TagID,TimeToRecovery,DateTagged
102132,1,1627,1628,M,Y,27,WxW,NA,,2008,213,,0,,1,0,NA,NA,NA
102141,1,1629,1630,F,Y,4,WxW,NA,,2008,214,,0,,1,0,NA,NA,NA
102142,1,1631,1632,M,Y,4,WxW,NA,,2008,214,,0,,1,0,NA,NA,NA
102171,1,1633,1634,F,Y,1,WxW,NA,,2008,217,,0,,1,0,NA,NA,NA
102172,1,1635,1636,M,Y,1,WxW,NA,,2008,217,,0,,1,0,NA,NA,NA
102221,1,1637,1638,F,Y,1,WxW,NA,,2008,222,,0,,1,0,NA,NA,NA
102222,1,1639,1640,M,Y,1,WxW,NA,,2008,222,,0,,1,0,NA,NA,NA
102231,1,1641,1642,F,Y,2,WxW,NA,,2008,223,,0,,1,0,NA,NA,NA
102232,1,1643,1644,M,Y,2,WxW,NA,,2008,223,,0,,1,0,NA,NA,NA
102301,1,1645,1646,F,Y,1,WxW,NA,,2008,230,,0,,1,0,NA,NA,NA
102302,1,1647,1648,M,Y,1,WxW,NA,,2008,230,,0,,1,0,NA,NA,NA
102311,1,1649,1650,F,Y,2,WxW,NA,,2008,231,,0,,1,0,NA,NA,NA
102312,1,1651,1652,M,Y,2,WxW,NA,,2008,231,,0,,1,0,NA,NA,NA
102321,1,1653,1654,F,Y,8,WxW,NA,,2008,232,,0,,1,0,NA,NA,NA
102322,1,1655,1656,M,Y,8,WxW,NA,,2008,232,,0,,1,0,NA,NA,NA
102331,1,1657,1658,F,Y,15,WxW,NA,,2008,233,,0,,1,0,NA,NA,NA
102332,1,1659,1660,M,Y,15,WxW,NA,,2008,233,,0,,1,0,NA,NA,NA
102351,1,1661,1662,F,Y,9,WxW,NA,,2008,235,,0,,1,0,NA,NA,NA
102352,1,1663,1664,M,Y,9,WxW,NA,,2008,235,,0,,1,0,NA,NA,NA
102451,1,1665,1666,F,Y,1,WxW,NA,,2008,245,,0,,1,0,NA,NA,NA
102452,1,1667,1668,M,Y,1,WxW,NA,,2008,245,,0,,1,0,NA,NA,NA
102461,1,1669,1670,F,Y,0,WxW,NA,,2008,246,,0,,1,0,NA,NA,NA
102462,1,1671,1672,M,Y,0,WxW,NA,,2008,246,,0,,1,0,NA,NA,NA
102471,1,1673,1674,F,Y,0,WxW,NA,,2008,247,,0,,1,0,NA,NA,NA
102472,1,1675,1676,M,Y,0,WxW,NA,,2008,247,,0,,1,0,NA,NA,NA
102481,1,1677,1678,F,Y,15,WxW,NA,,2008,248,,0,,1,0,NA,NA,NA
102482,1,1679,1680,M,Y,15,WxW,NA,,2008,248,,0,,1,0,NA,NA,NA
102491,1,1681,1682,F,Y,5,WxW,NA,,2008,249,,0,,1,0,NA,NA,NA
102492,1,1683,1684,M,Y,5,WxW,NA,,2008,249,,0,,1,0,NA,NA,NA
102501,1,1685,1686,F,Y,0,WxW,NA,,2008,250,,0,,1,0,NA,NA,NA
102502,1,1687,1688,M,Y,0,WxW,NA,,2008,250,,0,,1,0,NA,NA,NA
102511,1,1689,1690,F,Y,9,WxW,NA,,2008,251,,0,,1,0,NA,NA,NA
102512,1,1691,1692,M,Y,9,WxW,NA,,2008,251,,0,,1,0,NA,NA,NA
102521,1,1693,1694,F,Y,8,WxW,NA,,2008,252,,0,,1,0,NA,NA,NA
102522,1,1695,1696,M,Y,8,WxW,NA,,2008,252,,0,,1,0,NA,NA,NA
102541,1,1697,1698,F,Y,8,WxW,NA,,2008,254,,0,,1,0,NA,NA,NA
102542,1,1699,1700,M,Y,8,WxW,NA,,2008,254,,0,,1,0,NA,NA,NA
102551,1,1701,1702,F,Y,8,WxW,NA,,2008,255,,0,,1,0,NA,NA,NA
102552,1,1703,1704,M,Y,8,WxW,NA,,2008,255,,0,,1,0,NA,NA,NA
200011,2,1,2,F,Y,8,CxW,2009-02-10,February,2009,1,,0,MF1,1.5,10,YJ63,NA,NA
200012,2,100032,100031,M,N,8,CxW,2009-02-10,February,2009,1,,1,MF1,1.5,10,YI00,NA,NA
200021,2,3,4,F,Y,16,CxW,2009-02-13,February,2009,2,,0,MF1,1.5,13,YJ64,NA,NA
200022,2,101042,101041,M,N,16,CxW,2009-02-13,February,2009,2,,1,MF1,1.5,13,OH00,NA,NA
200031,2,100022,100021,F,N,7,CxC,2009-02-20,February,2009,3,,1,MF1,2,7,YI08,NA,NA
200032,2,100072,100071,M,N,7,CxC,2009-02-20,February,2009,3,,1,MF1,2,7,YF00,NA,NA
200041,2,101612,101611,F,N,6,CxC,2009-02-20,February,2009,4,,1,MF1,2,6,YE08,NA,NA
200042,2,101662,101661,M,N,6,CxC,2009-02-20,February,2009,4,,1,MF1,2,6,YE00,NA,NA
200051,2,100262,100261,F,N,13,CxC,2009-02-20,February,2009,5,,1,MF1,2,12,YG10,NA,NA
200052,2,101242,101241,M,N,13,CxC,2009-02-20,February,2009,5,,1,MF1,2,12,YH01,NA,NA
200061,2,5,6,F,Y,1,CxW,2009-02-23,February,2009,6,,0,MF1,1.5,1,YJ55,NA,NA
200062,2,101382,101381,M,N,1,CxW,2009-02-23,February,2009,6,,1,MF1,1.5,1,OI00,NA,NA
200071,2,100432,100431,F,N,4,CxC,2009-02-23,February,2009,7,,1,MF1,2,5,OE11,NA,NA
200072,2,100932,100931,M,N,4,CxC,2009-02-23,February,2009,7,,1,MF1,2,5,OG01,NA,NA
200081,2,100022,100021,F,N,21,CxC,2009-02-27,February,2009,8,,1,MF2,2,17,YI09,NA,NA
200082,2,101342,101341,M,N,21,CxC,2009-02-27,February,2009,8,,1,MF2,2,17,YH04,NA,NA
200091,2,100082,100081,F,N,5,CxC,2009-02-27,February,2009,9,,1,MF2,2,5,YF11,NA,NA
200092,2,100352,100351,M,N,5,CxC,2009-02-27,February,2009,9,,1,MF2,2,5,OE01,NA,NA
200101,2,7,8,F,Y,2,CxW,2009-03-02,March,2009,10,,0,MF2,1.5,2,YJ70,NA,NA
200102,2,101072,101071,M,N,2,CxW,2009-03-02,March,2009,10,,1,MF2,1.5,2,OH04,NA,NA
200111,2,100392,100391,F,N,9,CxW,2009-03-02,March,2009,11,,1,MF2,1.5,10,OE20,NA,NA
200112,2,9,10,M,Y,9,CxW,2009-03-02,March,2009,11,,0,MF2,1.5,10,YJ89,NA,NA
200121,2,100302,100301,F,N,4,CxW,2009-03-03,March,2009,12,,1,MF2,1.5,4,OA13,NA,NA
200122,2,11,12,M,Y,4,CxW,2009-03-03,March,2009,12,,0,MF2,1.5,4,YJ93,NA,NA
200141,2,100392,100391,F,N,11,CxW,2009-03-03,March,2009,14,,1,MF2,1.5,12,OE40,NA,NA
200142,2,13,14,M,Y,11,CxW,2009-03-03,March,2009,14,,0,MF2,1.5,12,YJ90,NA,NA
200151,2,100932,100931,F,N,5,CxW,2009-03-03,March,2009,15,,1,MF2,1.5,5,OG48,NA,NA
200152,2,15,16,M,Y,5,CxW,2009-03-03,March,2009,15,,0,MF2,1.5,5,YJ94,NA,NA
200161,2,101152,101151,F,N,0,CxW,2009-03-05,March,2009,16,,1,MF2,1.5,0,OH26,NA,NA
200162,2,17,18,M,Y,0,CxW,2009-03-05,March,2009,16,,0,MF2,1.5,0,YJ92,NA,NA
200171,2,100122,100121,F,N,13,CxC,2009-03-05,March,2009,17,,1,MF3,2,4,YF09,NA,NA
200172,2,100862,100861,M,N,13,CxC,2009-03-05,March,2009,17,,1,MF3,2,4,OG00,NA,NA
200181,2,100072,100071,F,N,5,CxC,2009-03-05,March,2009,18,,1,MF3,2,6,YF06,NA,NA
200182,2,100032,100031,M,N,5,CxC,2009-03-05,March,2009,18,,1,MF3,2,6,YI01,NA,NA
200201,2,19,20,F,Y,9,CxW,2009-03-09,March,2009,20,,0,MF3,1.5,15,YJ78,NA,NA
200202,2,100872,100871,M,N,9,CxW,2009-03-09,March,2009,20,,1,MF3,1.5,15,OG17,NA,NA
200231,2,100302,100301,F,N,5,CxW,2009-03-09,March,2009,23,,1,MF3,1.5,6,OA02,NA,NA
200232,2,21,22,M,Y,5,CxW,2009-03-09,March,2009,23,,0,MF3,1.5,6,YJ51,NA,NA
200241,2,23,24,F,Y,1,WxW,2009-03-09,March,2009,24,,0,MF3,1,1,OK00,NA,NA
200242,2,25,26,M,Y,1,WxW,2009-03-09,March,2009,24,,0,MF3,1,1,YJ91,NA,NA
200251,2,27,28,F,Y,1,CxW,2009-03-13,March,2009,25,,0,MF5,1.5,2,YJ61,NA,NA
200252,2,102352,102351,M,N,1,CxW,2009-03-13,March,2009,25,,1,MF5,1.5,2,YD11,NA,NA
200261,2,29,30,F,Y,1,CxW,2009-03-13,March,2009,26,,0,MF4,1.5,1,YJ79,NA,NA
200262,2,100892,100891,M,N,1,CxW,2009-03-13,March,2009,26,,1,MF4,1.5,1,OG12,NA,NA
200291,2,100082,100081,F,N,7,CxC,2009-03-13,March,2009,29,,1,MF4,2,6,YF08,NA,NA
200292,2,101222,101221,M,N,7,CxC,2009-03-13,March,2009,29,,1,MF4,2,6,YH02,NA,NA
200301,2,100182,100181,F,N,11,CxC,2009-03-13,March,2009,30,,1,MF4,2,8,OD09,NA,NA
200302,2,101512,101511,M,N,11,CxC,2009-03-13,March,2009,30,,1,MF4,2,8,OF05,NA,NA
200311,2,101662,101661,F,N,3,CxC,2009-03-13,March,2009,31,,1,MF4,2,3,YE11,NA,NA
200312,2,100622,100621,M,N,3,CxC,2009-03-13,March,2009,31,,1,MF4,2,3,OC01,NA,NA
200321,2,100152,100151,F,N,1,CxW,2009-03-13,March,2009,32,,1,MF5,1.5,1,OD07,NA,NA
200322,2,31,32,M,Y,1,CxW,2009-03-13,March,2009,32,,0,MF5,1.5,1,YJ74,NA,NA
200341,2,102512,102511,F,N,2,CxC,2009-03-13,March,2009,34,,1,MF5,2,2,YC11,NA,NA
200342,2,100772,100771,M,N,2,CxC,2009-03-13,March,2009,34,,1,MF5,2,2,OC12,NA,NA
200351,2,33,34,F,Y,20,CxW,2009-03-13,March,2009,35,,0,MF4,1.5,19,YJ58,NA,NA
200352,2,101612,101611,M,N,20,CxW,2009-03-13,March,2009,35,,1,MF4,1.5,19,YE03,NA,NA
200361,2,100862,100861,F,N,4,CxC,2009-03-13,March,2009,36,,1,MF4,2,4,OG39,NA,NA
200362,2,101162,101161,M,N,4,CxC,2009-03-13,March,2009,36,,1,MF4,2,4,OH14 ,NA,NA
200371,2,100162,100161,F,N,18,CxC,2009-03-13,March,2009,37,,1,MF5,2,15,OD21,NA,NA
200372,2,101102,101101,M,N,18,CxC,2009-03-13,March,2009,37,,1,MF5,2,15,OH18,NA,NA
200381,2,100302,100301,F,N,8,CxC,2009-03-13,March,2009,38,,1,MF4,2,7,OA11,NA,NA
200382,2,100192,100191,M,N,8,CxC,2009-03-13,March,2009,38,,1,MF4,2,7,OD01,NA,NA
200401,2,100082,100081,F,N,6,CxC,2009-03-13,March,2009,40,,1,MF4,2,6,YF12,NA,NA
200402,2,100782,100781,M,N,6,CxC,2009-03-13,March,2009,40,,1,MF4,2,6,OC23,NA,NA
200411,2,100302,100301,F,N,6,CxC,2009-03-13,March,2009,41,,1,MF5,2,6,OA10,NA,NA
200412,2,101152,101151,M,N,6,CxC,2009-03-13,March,2009,41,,1,MF5,2,6,OH23,NA,NA
200431,2,35,36,F,Y,4,CxW,2009-03-16,March,2009,43,,0,MF5,1.5,4,YJ67,NA,NA
200432,2,101502,101501,M,N,4,CxW,2009-03-16,March,2009,43,,1,MF5,1.5,4,OF02,NA,NA
200451,2,100372,100371,F,N,23,CxC,2009-03-16,March,2009,45,,1,MF5,2,23,OE09,NA,NA
200452,2,100342,100341,M,N,23,CxC,2009-03-16,March,2009,45,,1,MF5,2,23,OE04,NA,NA
200471,2,101112,101111,F,N,2,CxC,2009-03-17,March,2009,47,,1,MF5,2,2,OH32,NA,NA
200472,2,101472,101471,M,N,2,CxC,2009-03-17,March,2009,47,,1,MF5,2,2,OI14,NA,NA
200491,2,100082,100081,F,N,2,CxC,2009-03-17,March,2009,49,,1,MF5,2,2,YF15,NA,NA
200492,2,101052,101051,M,N,2,CxC,2009-03-17,March,2009,49,,1,MF5,2,2,OH16,NA,NA
200521,2,100462,100461,F,N,6,CxC,2009-03-20,March,2009,52,,1,MF6,2,7,OE19,NA,NA
200522,2,102512,102511,M,N,6,CxC,2009-03-20,March,2009,52,,1,MF6,2,7,YC13,NA,NA
200541,2,37,38,F,Y,8,CxW,2009-03-20,March,2009,54,,0,MF6,1.5,9,YJ66,NA,NA
200542,2,100262,100261,M,N,8,CxW,2009-03-20,March,2009,54,,1,MF6,1.5,9,YG00/YG05,NA,NA
200561,2,100042,100041,F,N,3,CxC,2009-03-23,March,2009,56,,1,MF7,2,3,YI16,NA,NA
200562,2,101502,101501,M,N,3,CxC,2009-03-23,March,2009,56,,1,MF7,2,3,OF03,NA,NA
200571,2,100982,100981,F,N,9,CxC,2009-03-23,March,2009,57,,1,MF6,2,9,OG46,NA,NA
200572,2,100672,100671,M,N,9,CxC,2009-03-23,March,2009,57,,1,MF6,2,9,OC27,NA,NA
200581,2,101162,101161,F,N,7,CxC,2009-03-23,March,2009,58,,1,MF7,2,3,OH25,NA,NA
200582,2,100302,100301,M,N,7,CxC,2009-03-23,March,2009,58,,1,MF7,2,3,OA07,NA,NA
200591,2,102482,102481,F,N,9,CxC,2009-03-23,March,2009,59,,1,MF7,2,9,YC40,NA,NA
200592,2,101162,101161,M,N,9,CxC,2009-03-23,March,2009,59,,1,MF7,2,9,OH03,NA,NA
200601,2,100322,100321,F,N,4,CxC,2009-03-23,March,2009,60,,1,MF7,2,5,OA22,NA,NA
200602,2,100022,100021,M,N,4,CxC,2009-03-23,March,2009,60,,1,MF7,2,5,YI02,NA,NA
200611,2,101012,101011,F,N,6,CxC,2009-03-23,March,2009,61,,1,MF7,2,3,OG06,NA,NA
200612,2,100122,100121,M,N,6,CxC,2009-03-23,March,2009,61,,1,MF7,2,3,YF02,NA,NA
200621,2,101022,101021,F,N,3,CxC,2009-03-23,March,2009,62,,1,MF7,2,4,OG10,NA,NA
200622,2,100452,100451,M,N,3,CxC,2009-03-23,March,2009,62,,1,MF7,2,4,OE00,NA,NA
200631,2,100202,100201,F,N,2,CxC,2009-03-23,March,2009,63,,1,MF7,2,2,OD22,NA,NA
200632,2,101112,101111,M,N,2,CxC,2009-03-23,March,2009,63,,1,MF7,2,2,OH15,NA,NA
200641,2,102482,102481,F,N,7,CxC,2009-03-23,March,2009,64,,1,MF6,2,7,YC21,NA,NA
200642,2,101502,101501,M,N,7,CxC,2009-03-23,March,2009,64,,1,MF6,2,7,OF00,NA,NA
200661,2,101102,101101,F,N,3,CxW,2009-03-23,March,2009,66,,1,MF7,1.5,4,OH12,NA,NA
200662,2,39,40,M,Y,3,CxW,2009-03-23,March,2009,66,,0,MF7,1.5,4,YJ46,NA,NA
200681,2,102332,102331,F,N,18,CxC,2009-03-26,March,2009,68,,1,MF6,2,19,YD01,NA,NA
200682,2,101452,101451,M,N,18,CxC,2009-03-26,March,2009,68,,1,MF6,2,19,OI04,NA,NA
200691,2,101612,101611,F,N,18,CxC,2009-03-26,March,2009,69,,1,MF6,2,15,YE18,NA,NA
200692,2,101662,101661,M,N,18,CxC,2009-03-26,March,2009,69,,1,MF6,2,15,YE13,NA,NA
200701,2,100922,100921,F,N,0,CxC,2009-03-26,March,2009,70,,1,MF6,2,0,OG64,NA,NA
200702,2,100052,100051,M,N,0,CxC,2009-03-26,March,2009,70,,1,MF6,2,0,YI05,NA,NA
200711,2,100842,100841,F,N,0,CxC,2009-03-26,March,2009,71,,1,MF6,2,1,OH37,NA,NA
200712,2,101152,101151,M,N,0,CxC,2009-03-26,March,2009,71,,1,MF6,2,1,OC39,NA,NA
200721,2,100782,100781,F,N,15,CxC,2009-03-30,March,2009,72,,1,MF9,2,13,OC35,NA,NA
200722,2,100072,100071,M,N,15,CxC,2009-03-30,March,2009,72,,1,MF9,2,13,YF18,NA,NA
200731,2,100952,100951,F,N,7,CxC,2009-03-30,March,2009,73,,1,MF9,2,7,OG42,NA,NA
200732,2,100172,100171,M,N,7,CxC,2009-03-30,March,2009,73,,1,MF9,2,7,OD17,NA,NA
200741,2,101002,101001,F,N,3,CxC,2009-03-30,March,2009,74,,1,MF8,2,3,OG45,NA,NA
200742,2,101032,101031,M,N,3,CxC,2009-03-30,March,2009,74,,1,MF8,2,3,OG27,NA,NA
200751,2,101082,101081,F,N,1,CxW,2009-03-30,March,2009,75,,1,MF8,1.5,1,OH08,NA,NA
200752,2,41,42,M,Y,1,CxW,2009-03-30,March,2009,75,,0,MF8,1.5,1,YJ48,NA,NA
200761,2,101042,101041,F,N,10,CxC,2009-03-30,March,2009,76,,1,MF8,2,11,OH30,NA,NA
200762,2,102492,102491,M,N,10,CxC,2009-03-30,March,2009,76,,1,MF8,2,11,YC23,NA,NA
200771,2,102482,102481,F,N,13,CxW,2009-03-30,March,2009,77,,1,MF8,1.5,9,YC01,NA,NA
200772,2,43,44,M,Y,13,CxW,2009-03-30,March,2009,77,,0,MF8,1.5,9,YJ45,NA,NA
200781,2,102332,102331,F,N,1,CxC,2009-03-30,March,2009,78,,1,MF8,2,1,YD04,NA,NA
200782,2,100452,100451,M,N,1,CxC,2009-03-30,March,2009,78,,1,MF8,2,1,OE05,NA,NA
200791,2,45,46,F,Y,13,CxW,2009-03-30,March,2009,79,,0,MF8,1.5,13,YJ65,NA,NA
200792,2,101102,101101,M,N,13,CxW,2009-03-30,March,2009,79,,1,MF8,1.5,13,OH01,NA,NA
200811,2,100282,100281,F,N,0,CxC,2009-03-31,March,2009,81,,1,MF9,2,0,OA23,NA,NA
200812,2,100772,100771,M,N,0,CxC,2009-03-31,March,2009,81,,1,MF9,2,0,OC40,NA,NA
200821,2,100442,100441,F,N,6,CxC,2009-03-30,March,2009,82,,1,MF8,2,6,OE46,NA,NA
200822,2,101122,101121,M,N,6,CxC,2009-03-30,March,2009,82,,1,MF8,2,6,OH38,NA,NA
200831,2,102522,102521,F,N,9,CxC,2009-03-30,March,2009,83,,1,MF8,2,8,YC39,NA,NA
200832,2,101312,101311,M,N,9,CxC,2009-03-30,March,2009,83,,1,MF8,2,8,YH33,NA,NA
200841,2,100162,100161,F,N,12,CxC,2009-04-03,April,2009,84,,1,MF10,2,9,OD20,NA,NA
200842,2,100632,100631,M,N,12,CxC,2009-04-03,April,2009,84,,1,MF10,2,9,OC28,NA,NA
200851,2,100412,100411,F,N,6,CxW,2009-04-03,April,2009,85,,1,MF10,1.5,6,OE22,NA,NA
200852,2,47,48,M,Y,6,CxW,2009-04-03,April,2009,85,,0,MF10,1.5,6,YJ85,NA,NA
200871,2,101242,101241,F,N,12,CxC,2009-04-03,April,2009,87,,1,MF10,2,12,YH06,NA,NA
200872,2,100672,100671,M,N,12,CxC,2009-04-03,April,2009,87,,1,MF10,2,12,OC05,NA,NA
200881,2,100502,100501,F,N,3,CxC,2009-04-03,April,2009,88,,1,MF10,2,3,YB08,NA,NA
200882,2,102512,102511,M,N,3,CxC,2009-04-03,April,2009,88,,1,MF10,2,3,YC27,NA,NA
200891,2,100592,100591,F,N,4,CxC,2009-04-03,April,2009,89,,1,MF10,2,3,YB24,NA,NA
200892,2,100612,100611,M,N,4,CxC,2009-04-03,April,2009,89,,1,MF10,2,3,OC13,NA,NA
200911,2,100052,100051,F,N,0,CxC,2009-04-03,April,2009,91,,1,MF10,2,0,YI15,NA,NA
200912,2,100552,100551,M,N,0,CxC,2009-04-03,April,2009,91,,1,MF10,2,0,YB22,NA,NA
200921,2,49,50,F,Y,1,CxW,2009-04-03,April,2009,92,,0,MF10,1.5,0,YJ97,NA,NA
200922,2,102312,102311,M,N,1,CxW,2009-04-03,April,2009,92,,1,MF10,1.5,0,YD22,NA,NA
200931,2,100262,100261,F,N,19,CxC,2009-04-03,April,2009,93,,1,MF10,2,15,YG08,NA,NA
200932,2,102352,102351,M,N,19,CxC,2009-04-03,April,2009,93,,1,MF10,2,15,YD16,NA,NA
200941,2,102042,102041,F,N,5,CxC,2009-04-03,April,2009,94,,1,MF9,2,5,OB20,NA,NA
200942,2,100642,100641,M,N,5,CxC,2009-04-03,April,2009,94,,1,MF9,2,5,OC41,NA,NA
200951,2,102042,102041,F,N,4,CxC,2009-04-03,April,2009,95,,1,MF9,2,5,OB23,NA,NA
200952,2,101642,101641,M,N,4,CxC,2009-04-03,April,2009,95,,1,MF9,2,5,YE21,NA,NA
200961,2,102042,102041,F,N,3,CxC,2009-04-03,April,2009,96,,1,MF9,2,2,OB37,NA,NA
200962,2,100382,100381,M,N,3,CxC,2009-04-03,April,2009,96,,1,MF9,2,2,OE42,NA,NA
200971,2,101012,101011,F,N,1,CxW,2009-04-06,April,2009,97,,1,MF11,1.5,1,OG20,NA,NA
200972,2,51,52,M,Y,1,CxW,2009-04-06,April,2009,97,,0,MF11,1.5,1,YJ86,NA,NA
200981,2,100892,100891,F,N,3,CxC,2009-04-06,April,2009,98,,1,MF11,2,3,OG21,NA,NA
200982,2,102522,102521,M,N,3,CxC,2009-04-06,April,2009,98,,1,MF11,2,3,YC26,NA,NA
200991,2,100962,100961,F,N,3,CxC,2009-04-06,April,2009,99,,1,MF11,2,3,OG60,NA,NA
200992,2,101352,101351,M,N,3,CxC,2009-04-06,April,2009,99,,1,MF11,2,3,OI23,NA,NA
201001,2,100542,100541,F,N,2,CxC,2009-04-06,April,2009,100,,1,MF11,2,2,YB13,NA,NA
201002,2,100702,100701,M,N,2,CxC,2009-04-06,April,2009,100,,1,MF11,2,2,YA18,NA,NA
201011,2,102542,102541,F,N,5,CxC,2009-04-06,April,2009,101,,1,MF11,2,5,YC18,NA,NA
201012,2,100592,100591,M,N,5,CxC,2009-04-06,April,2009,101,,1,MF11,2,5,YB19,NA,NA
201021,2,53,54,F,Y,15,CxW,2009-04-06,April,2009,102,,0,MF11,1.5,8,YJ68,NA,NA
201022,2,100162,100161,M,N,15,CxW,2009-04-06,April,2009,102,,1,MF11,1.5,8,OD03 ,NA,NA
201041,2,55,56,F,Y,1,CxW,2009-04-06,April,2009,104,,0,MF11,1.5,1,YJ95,NA,NA
201042,2,102132,102131,M,N,1,CxW,2009-04-06,April,2009,104,,1,MF11,1.5,1,OB39,NA,NA
201051,2,101452,101451,F,N,3,CxC,2009-04-10,April,2009,105,,1,MF12,2,3,OI10,NA,NA
201052,2,100922,100921,M,N,3,CxC,2009-04-10,April,2009,105,,1,MF12,2,3,OG13,NA,NA
201061,2,100562,100561,F,N,15,CxW,2009-04-10,April,2009,106,,1,MF12,1.5,18,YB04,NA,NA
201062,2,57,58,M,Y,15,CxW,2009-04-10,April,2009,106,,0,MF12,1.5,18,YJ50 ,NA,NA
201071,2,59,60,F,Y,5,CxW,2009-04-10,April,2009,107,,0,MF12,1.5,5,YJ62,NA,NA
201072,2,102062,102061,M,N,5,CxW,2009-04-10,April,2009,107,,1,MF12,1.5,5,OB47,NA,NA
201081,2,100162,100161,F,N,19,CxC,2009-04-10,April,2009,108,,1,MF12,2,20,OD28,NA,NA
201082,2,100342,100341,M,N,19,CxC,2009-04-10,April,2009,108,,1,MF12,2,20,OE27,NA,NA
201101,2,102552,102551,F,N,1,CxC,2009-04-10,April,2009,110,,1,MF13,2,1,YC12,NA,NA
201102,2,100692,100691,M,N,1,CxC,2009-04-10,April,2009,110,,1,MF13,2,1,YA03,NA,NA
201111,2,102042,102041,F,N,34,CxC,2009-04-10,April,2009,111,,1,MF13,2,32,OB14,NA,NA
201112,2,100852,100851,M,N,34,CxC,2009-04-10,April,2009,111,,1,MF13,2,32,OG51,NA,NA
201121,2,100542,100541,F,N,2,CxC,2009-04-10,April,2009,112,,1,MF12,2,2,YB16,NA,NA
201122,2,102322,102321,M,N,2,CxC,2009-04-10,April,2009,112,,1,MF12,2,2,YD17,NA,NA
201131,2,61,62,F,Y,1,CxW,2009-04-10,April,2009,113,,0,MF13,1.5,1,OG50,NA,NA
201132,2,100342,100341,M,N,1,CxW,2009-04-10,April,2009,113,,1,MF13,1.5,1,OE30,NA,NA
201141,2,102482,102481,F,N,5,CxC,2009-04-10,April,2009,114,,1,MF13,2,5,YC04,NA,NA
201142,2,100702,100701,M,N,5,CxC,2009-04-10,April,2009,114,,1,MF13,2,5,YA05,NA,NA
201151,2,100292,100291,F,N,2,CxC,2009-04-10,April,2009,115,,1,MF12,2,2,OA19,NA,NA
201152,2,101662,101661,M,N,2,CxC,2009-04-10,April,2009,115,,1,MF12,2,2,YE02,NA,NA
201161,2,100072,100071,F,N,4,CxW,2009-04-10,April,2009,116,,1,MF12,1.5,4,YF10,NA,NA
201162,2,63,64,M,Y,4,CxW,2009-04-10,April,2009,116,,0,MF12,1.5,4,OG49,NA,NA
201171,2,100202,100201,F,N,1,CxC,2009-04-10,April,2009,117,,1,MF13,2,1,OD18,NA,NA
201172,2,101102,101101,M,N,1,CxC,2009-04-10,April,2009,117,,1,MF13,2,1,OH17,NA,NA
201181,2,100722,100721,F,N,18,CxC,2009-04-10,April,2009,118,,1,MF12,2,19,YA23,NA,NA
201182,2,100232,100231,M,N,18,CxC,2009-04-10,April,2009,118,,1,MF12,2,19,OD14,NA,NA
201191,2,100702,100701,F,N,0,CxC,2009-04-10,April,2009,119,,1,MF13,2,0,YA17,NA,NA
201192,2,101022,101021,M,N,0,CxC,2009-04-10,April,2009,119,,1,MF13,2,0,OG29,NA,NA
201201,2,101452,101451,F,N,2,CxC,2009-04-10,April,2009,120,,1,MF13,2,1,OI20,NA,NA
201202,2,101512,101511,M,N,2,CxC,2009-04-10,April,2009,120,,1,MF13,2,1,OF12,NA,NA
201211,2,100022,100021,F,N,15,CxC,2009-04-10,April,2009,121,,1,MF13,2,14,YI10,NA,NA
201212,2,100262,100261,M,N,15,CxC,2009-04-10,April,2009,121,,1,MF13,2,14,YG01,NA,NA
201231,2,101492,101491,F,N,0,CxW,2009-04-13,April,2009,123,,1,MF14,1.5,1,OI30,NA,NA
201232,2,65,66,M,Y,0,CxW,2009-04-13,April,2009,123,,0,MF14,1.5,1,YJ82,NA,NA
201241,2,100502,100501,F,N,5,CxC,2009-04-13,April,2009,124,,1,MF14,2,3,YB12,NA,NA
201242,2,100152,100151,M,N,5,CxC,2009-04-13,April,2009,124,,1,MF14,2,3,OD12,NA,NA
201251,2,100162,100161,F,N,7,CxC,2009-04-13,April,2009,125,,1,MF14,2,7,OD46,NA,NA
201252,2,101502,101501,M,N,7,CxC,2009-04-13,April,2009,125,,1,MF14,2,7,OF01,NA,NA
201261,2,101642,101641,F,N,2,CxC,2009-04-13,April,2009,126,,1,MF14,2,2,YE10,NA,NA
201262,2,100342,100341,M,N,2,CxC,2009-04-13,April,2009,126,,1,MF14,2,2,OE02,NA,NA
201271,2,100512,100511,F,N,11,CxC,2009-04-13,April,2009,127,,1,MF14,2,10,YB29,NA,NA
201272,2,100922,100921,M,N,11,CxC,2009-04-13,April,2009,127,,1,MF14,2,10,OG31,NA,NA
201281,2,100552,100551,F,N,2,CxC,2009-04-13,April,2009,128,,1,MF14,2,2,YB30,NA,NA
201282,2,102542,102541,M,N,2,CxC,2009-04-13,April,2009,128,,1,MF14,2,2,YC30,NA,NA
201291,2,67,68,F,Y,2,CxW,2009-04-13,April,2009,129,,0,MF13,1.5,2,YC09,NA,NA
201292,2,100862,100861,M,N,2,CxW,2009-04-13,April,2009,129,,1,MF13,1.5,2,OG36,NA,NA
201311,2,69,70,F,Y,0,CxW,2009-04-13,April,2009,131,,0,MF14,1.5,0,YJ98,NA,NA
